"Points : 0", "Points : 1", "Points : 2","i", "j", "k","active : 0", "active : 1", "active : 2"
0.8367346938775517, -1.157894736842105, 1.1, 26, 4, 2, 0, 0, 0
1.061224489795918, -1.157894736842105, 1.1, 27, 4, 2, 0, 0, 0
1.285714285714286, -1.157894736842105, 1.1, 28, 4, 2, 0, 0, 0
1.510204081632653, -1.157894736842105, 1.1, 29, 4, 2, 0, 0, 0
1.73469387755102, -1.157894736842105, 1.1, 30, 4, 2, 0, 0, 0
1.959183673469388, -1.157894736842105, 1.1, 31, 4, 2, 0, 0, 0
2.183673469387754, -1.157894736842105, 1.1, 32, 4, 2, 0, 0, 0
2.408163265306122, -1.157894736842105, 1.1, 33, 4, 2, 0, 0, 0
2.63265306122449, -1.157894736842105, 1.1, 34, 4, 2, 0, 0, 0
2.857142857142858, -1.157894736842105, 1.1, 35, 4, 2, 0, 0, 0
3.081632653061225, -1.157894736842105, 1.1, 36, 4, 2, 0, 0, 0
3.306122448979592, -1.157894736842105, 1.1, 37, 4, 2, 0, 0, 0
3.530612244897959, -1.157894736842105, 1.1, 38, 4, 2, 0, 0, 0
3.755102040816327, -1.157894736842105, 1.1, 39, 4, 2, 0, 0, 0
3.979591836734695, -1.157894736842105, 1.1, 40, 4, 2, 0, 0, 0
4.204081632653061, -1.157894736842105, 1.1, 41, 4, 2, 0, 0, 0
4.428571428571429, -1.157894736842105, 1.1, 42, 4, 2, 0, 0, 0
4.653061224489795, -1.157894736842105, 1.1, 43, 4, 2, 0, 0, 0
4.877551020408163, -1.157894736842105, 1.1, 44, 4, 2, 0, 0, 0
5.102040816326531, -1.157894736842105, 1.1, 45, 4, 2, 0, 0, 0
5.326530612244898, -1.157894736842105, 1.1, 46, 4, 2, 0, 0, 0
5.551020408163264, -1.157894736842105, 1.1, 47, 4, 2, 0, 0, 0
5.775510204081632, -1.157894736842105, 1.1, 48, 4, 2, 0, 0, 0
6, -1.157894736842105, 1.1, 49, 4, 2, 0, 0, 0
-5, -0.9473684210526316, 1.1, 0, 5, 2, 0, 0, 0
-4.775510204081633, -0.9473684210526316, 1.1, 1, 5, 2, 0, 0, 0
-4.551020408163265, -0.9473684210526316, 1.1, 2, 5, 2, 0, 0, 0
-4.326530612244898, -0.9473684210526316, 1.1, 3, 5, 2, 0, 0, 0
-4.102040816326531, -0.9473684210526316, 1.1, 4, 5, 2, 0, 0, 0
-3.877551020408163, -0.9473684210526316, 1.1, 5, 5, 2, 0, 0, 0
-3.653061224489796, -0.9473684210526316, 1.1, 6, 5, 2, 0, 0, 0
-3.428571428571429, -0.9473684210526316, 1.1, 7, 5, 2, 0, 0, 0
-3.204081632653061, -0.9473684210526316, 1.1, 8, 5, 2, 0, 0, 0
-2.979591836734694, -0.9473684210526316, 1.1, 9, 5, 2, 0, 0, 0
-2.755102040816326, -0.9473684210526316, 1.1, 10, 5, 2, 0, 0, 0
-2.530612244897959, -0.9473684210526316, 1.1, 11, 5, 2, 0, 0, 0
-2.306122448979592, -0.9473684210526316, 1.1, 12, 5, 2, 0, 0, 0
-2.081632653061224, -0.9473684210526316, 1.1, 13, 5, 2, 0, 0, 0
-1.857142857142857, -0.9473684210526316, 1.1, 14, 5, 2, 0, 0, 0
-1.63265306122449, -0.9473684210526316, 1.1, 15, 5, 2, 0, 0, 0
-1.408163265306123, -0.9473684210526316, 1.1, 16, 5, 2, 0, 0, 0
-1.183673469387755, -0.9473684210526316, 1.1, 17, 5, 2, 0, 0, 0
-0.9591836734693873, -0.9473684210526316, 1.1, 18, 5, 2, 0, 0, 0
-0.7346938775510203, -0.9473684210526316, 1.1, 19, 5, 2, 0, 0, 0
-0.5102040816326525, -0.9473684210526316, 1.1, 20, 5, 2, 0, 0, 0
-0.2857142857142856, -0.9473684210526316, 1.1, 21, 5, 2, 0, 0, 0
-0.06122448979591866, -0.9473684210526316, 1.1, 22, 5, 2, 0, 0, 0
0.1632653061224492, -0.9473684210526316, 1.1, 23, 5, 2, 0, 0, 0
0.3877551020408161, -0.9473684210526316, 1.1, 24, 5, 2, 0, 0, 0
0.6122448979591839, -0.9473684210526316, 1.1, 25, 5, 2, 0, 0, 0
0.8367346938775517, -0.9473684210526316, 1.1, 26, 5, 2, 0, 0, 0
1.061224489795918, -0.9473684210526316, 1.1, 27, 5, 2, 0, 0, 0
1.285714285714286, -0.9473684210526316, 1.1, 28, 5, 2, 0, 0, 0
1.510204081632653, -0.9473684210526316, 1.1, 29, 5, 2, 0, 0, 0
1.73469387755102, -0.9473684210526316, 1.1, 30, 5, 2, 0, 0, 0
1.959183673469388, -0.9473684210526316, 1.1, 31, 5, 2, 0, 0, 0
2.183673469387754, -0.9473684210526316, 1.1, 32, 5, 2, 0, 0, 0
2.408163265306122, -0.9473684210526316, 1.1, 33, 5, 2, 0, 0, 0
2.63265306122449, -0.9473684210526316, 1.1, 34, 5, 2, 0, 0, 0
2.857142857142858, -0.9473684210526316, 1.1, 35, 5, 2, 0, 0, 0
3.081632653061225, -0.9473684210526316, 1.1, 36, 5, 2, 0, 0, 0
3.306122448979592, -0.9473684210526316, 1.1, 37, 5, 2, 0, 0, 0
3.530612244897959, -0.9473684210526316, 1.1, 38, 5, 2, 0, 0, 0
3.755102040816327, -0.9473684210526316, 1.1, 39, 5, 2, 0, 0, 0
3.979591836734695, -0.9473684210526316, 1.1, 40, 5, 2, 0, 0, 0
4.204081632653061, -0.9473684210526316, 1.1, 41, 5, 2, 0, 0, 0
4.428571428571429, -0.9473684210526316, 1.1, 42, 5, 2, 0, 0, 0
4.653061224489795, -0.9473684210526316, 1.1, 43, 5, 2, 0, 0, 0
4.877551020408163, -0.9473684210526316, 1.1, 44, 5, 2, 0, 0, 0
5.102040816326531, -0.9473684210526316, 1.1, 45, 5, 2, 0, 0, 0
5.326530612244898, -0.9473684210526316, 1.1, 46, 5, 2, 0, 0, 0
5.551020408163264, -0.9473684210526316, 1.1, 47, 5, 2, 0, 0, 0
5.775510204081632, -0.9473684210526316, 1.1, 48, 5, 2, 0, 0, 0
6, -0.9473684210526316, 1.1, 49, 5, 2, 0, 0, 0
-5, -0.736842105263158, 1.1, 0, 6, 2, 0, 0, 0
-4.775510204081633, -0.736842105263158, 1.1, 1, 6, 2, 0, 0, 0
-4.551020408163265, -0.736842105263158, 1.1, 2, 6, 2, 0, 0, 0
-4.326530612244898, -0.736842105263158, 1.1, 3, 6, 2, 0, 0, 0
-4.102040816326531, -0.736842105263158, 1.1, 4, 6, 2, 0, 0, 0
-3.877551020408163, -0.736842105263158, 1.1, 5, 6, 2, 0, 0, 0
-3.653061224489796, -0.736842105263158, 1.1, 6, 6, 2, 0, 0, 0
-3.428571428571429, -0.736842105263158, 1.1, 7, 6, 2, 0, 0, 0
-3.204081632653061, -0.736842105263158, 1.1, 8, 6, 2, 0, 0, 0
-2.979591836734694, -0.736842105263158, 1.1, 9, 6, 2, 0, 0, 0
-2.755102040816326, -0.736842105263158, 1.1, 10, 6, 2, 0, 0, 0
-2.530612244897959, -0.736842105263158, 1.1, 11, 6, 2, 0, 0, 0
-2.306122448979592, -0.736842105263158, 1.1, 12, 6, 2, 0, 0, 0
-2.081632653061224, -0.736842105263158, 1.1, 13, 6, 2, 0, 0, 0
-1.857142857142857, -0.736842105263158, 1.1, 14, 6, 2, 0, 0, 0
-1.63265306122449, -0.736842105263158, 1.1, 15, 6, 2, 0, 0, 0
-1.408163265306123, -0.736842105263158, 1.1, 16, 6, 2, 0, 0, 0
-1.183673469387755, -0.736842105263158, 1.1, 17, 6, 2, 0, 0, 0
-0.9591836734693873, -0.736842105263158, 1.1, 18, 6, 2, 0, 0, 0
-0.7346938775510203, -0.736842105263158, 1.1, 19, 6, 2, 0, 0, 0
-0.5102040816326525, -0.736842105263158, 1.1, 20, 6, 2, 0, 0, 0
-0.2857142857142856, -0.736842105263158, 1.1, 21, 6, 2, 0, 0, 0
-0.06122448979591866, -0.736842105263158, 1.1, 22, 6, 2, 0, 0, 0
0.1632653061224492, -0.736842105263158, 1.1, 23, 6, 2, 0, 0, 0
0.3877551020408161, -0.736842105263158, 1.1, 24, 6, 2, 0, 0, 0
0.6122448979591839, -0.736842105263158, 1.1, 25, 6, 2, 0, 0, 0
0.8367346938775517, -0.736842105263158, 1.1, 26, 6, 2, 0, 0, 0
1.061224489795918, -0.736842105263158, 1.1, 27, 6, 2, 0, 0, 0
1.285714285714286, -0.736842105263158, 1.1, 28, 6, 2, 0, 0, 0
1.510204081632653, -0.736842105263158, 1.1, 29, 6, 2, 0, 0, 0
1.73469387755102, -0.736842105263158, 1.1, 30, 6, 2, 0, 0, 0
1.959183673469388, -0.736842105263158, 1.1, 31, 6, 2, 0, 0, 0
2.183673469387754, -0.736842105263158, 1.1, 32, 6, 2, 0, 0, 0
2.408163265306122, -0.736842105263158, 1.1, 33, 6, 2, 0, 0, 0
2.63265306122449, -0.736842105263158, 1.1, 34, 6, 2, 0, 0, 0
2.857142857142858, -0.736842105263158, 1.1, 35, 6, 2, 0, 0, 0
3.081632653061225, -0.736842105263158, 1.1, 36, 6, 2, 0, 0, 0
3.306122448979592, -0.736842105263158, 1.1, 37, 6, 2, 0, 0, 0
3.530612244897959, -0.736842105263158, 1.1, 38, 6, 2, 0, 0, 0
3.755102040816327, -0.736842105263158, 1.1, 39, 6, 2, 0, 0, 0
3.979591836734695, -0.736842105263158, 1.1, 40, 6, 2, 0, 0, 0
4.204081632653061, -0.736842105263158, 1.1, 41, 6, 2, 0, 0, 0
4.428571428571429, -0.736842105263158, 1.1, 42, 6, 2, 0, 0, 0
4.653061224489795, -0.736842105263158, 1.1, 43, 6, 2, 0, 0, 0
4.877551020408163, -0.736842105263158, 1.1, 44, 6, 2, 0, 0, 0
5.102040816326531, -0.736842105263158, 1.1, 45, 6, 2, 0, 0, 0
5.326530612244898, -0.736842105263158, 1.1, 46, 6, 2, 0, 0, 0
5.551020408163264, -0.736842105263158, 1.1, 47, 6, 2, 0, 0, 0
5.775510204081632, -0.736842105263158, 1.1, 48, 6, 2, 0, 0, 0
6, -0.736842105263158, 1.1, 49, 6, 2, 0, 0, 0
-5, -0.5263157894736843, 1.1, 0, 7, 2, 0, 0, 0
-4.775510204081633, -0.5263157894736843, 1.1, 1, 7, 2, 0, 0, 0
-4.551020408163265, -0.5263157894736843, 1.1, 2, 7, 2, 0, 0, 0
-4.326530612244898, -0.5263157894736843, 1.1, 3, 7, 2, 0, 0, 0
-4.102040816326531, -0.5263157894736843, 1.1, 4, 7, 2, 0, 0, 0
-3.877551020408163, -0.5263157894736843, 1.1, 5, 7, 2, 0, 0, 0
-3.653061224489796, -0.5263157894736843, 1.1, 6, 7, 2, 0, 0, 0
-3.428571428571429, -0.5263157894736843, 1.1, 7, 7, 2, 0, 0, 0
-3.204081632653061, -0.5263157894736843, 1.1, 8, 7, 2, 0, 0, 0
-2.979591836734694, -0.5263157894736843, 1.1, 9, 7, 2, 0, 0, 0
-2.755102040816326, -0.5263157894736843, 1.1, 10, 7, 2, 0, 0, 0
-2.530612244897959, -0.5263157894736843, 1.1, 11, 7, 2, 0, 0, 0
-2.306122448979592, -0.5263157894736843, 1.1, 12, 7, 2, 0, 0, 0
-2.081632653061224, -0.5263157894736843, 1.1, 13, 7, 2, 0, 0, 0
-1.857142857142857, -0.5263157894736843, 1.1, 14, 7, 2, 0, 0, 0
-1.63265306122449, -0.5263157894736843, 1.1, 15, 7, 2, 0, 0, 0
-1.408163265306123, -0.5263157894736843, 1.1, 16, 7, 2, 0, 0, 0
-1.183673469387755, -0.5263157894736843, 1.1, 17, 7, 2, 0, 0, 0
-0.9591836734693873, -0.5263157894736843, 1.1, 18, 7, 2, 0, 0, 0
-0.7346938775510203, -0.5263157894736843, 1.1, 19, 7, 2, 0, 0, 0
-0.5102040816326525, -0.5263157894736843, 1.1, 20, 7, 2, 0, 0, 0
-0.2857142857142856, -0.5263157894736843, 1.1, 21, 7, 2, 0, 0, 0
-0.06122448979591866, -0.5263157894736843, 1.1, 22, 7, 2, 0, 0, 0
0.1632653061224492, -0.5263157894736843, 1.1, 23, 7, 2, 0, 0, 0
0.3877551020408161, -0.5263157894736843, 1.1, 24, 7, 2, 0, 0, 0
0.6122448979591839, -0.5263157894736843, 1.1, 25, 7, 2, 0, 0, 0
0.8367346938775517, -0.5263157894736843, 1.1, 26, 7, 2, 0, 0, 0
1.061224489795918, -0.5263157894736843, 1.1, 27, 7, 2, 0, 0, 0
1.285714285714286, -0.5263157894736843, 1.1, 28, 7, 2, 0, 0, 0
1.510204081632653, -0.5263157894736843, 1.1, 29, 7, 2, 0, 0, 0
1.73469387755102, -0.5263157894736843, 1.1, 30, 7, 2, 0, 0, 0
1.959183673469388, -0.5263157894736843, 1.1, 31, 7, 2, 0, 0, 0
2.183673469387754, -0.5263157894736843, 1.1, 32, 7, 2, 0, 0, 0
2.408163265306122, -0.5263157894736843, 1.1, 33, 7, 2, 0, 0, 0
2.63265306122449, -0.5263157894736843, 1.1, 34, 7, 2, 0, 0, 0
2.857142857142858, -0.5263157894736843, 1.1, 35, 7, 2, 0, 0, 0
3.081632653061225, -0.5263157894736843, 1.1, 36, 7, 2, 0, 0, 0
3.306122448979592, -0.5263157894736843, 1.1, 37, 7, 2, 0, 0, 0
3.530612244897959, -0.5263157894736843, 1.1, 38, 7, 2, 0, 0, 0
3.755102040816327, -0.5263157894736843, 1.1, 39, 7, 2, 0, 0, 0
3.979591836734695, -0.5263157894736843, 1.1, 40, 7, 2, 0, 0, 0
4.204081632653061, -0.5263157894736843, 1.1, 41, 7, 2, 0, 0, 0
4.428571428571429, -0.5263157894736843, 1.1, 42, 7, 2, 0, 0, 0
4.653061224489795, -0.5263157894736843, 1.1, 43, 7, 2, 0, 0, 0
4.877551020408163, -0.5263157894736843, 1.1, 44, 7, 2, 0, 0, 0
5.102040816326531, -0.5263157894736843, 1.1, 45, 7, 2, 0, 0, 0
5.326530612244898, -0.5263157894736843, 1.1, 46, 7, 2, 0, 0, 0
5.551020408163264, -0.5263157894736843, 1.1, 47, 7, 2, 0, 0, 0
5.775510204081632, -0.5263157894736843, 1.1, 48, 7, 2, 0, 0, 0
6, -0.5263157894736843, 1.1, 49, 7, 2, 0, 0, 0
-5, -0.3157894736842106, 1.1, 0, 8, 2, 0, 0, 0
-4.775510204081633, -0.3157894736842106, 1.1, 1, 8, 2, 0, 0, 0
-4.551020408163265, -0.3157894736842106, 1.1, 2, 8, 2, 0, 0, 0
-4.326530612244898, -0.3157894736842106, 1.1, 3, 8, 2, 0, 0, 0
-4.102040816326531, -0.3157894736842106, 1.1, 4, 8, 2, 0, 0, 0
-3.877551020408163, -0.3157894736842106, 1.1, 5, 8, 2, 0, 0, 0
-3.653061224489796, -0.3157894736842106, 1.1, 6, 8, 2, 0, 0, 0
-3.428571428571429, -0.3157894736842106, 1.1, 7, 8, 2, 0, 0, 0
-3.204081632653061, -0.3157894736842106, 1.1, 8, 8, 2, 0, 0, 0
-2.979591836734694, -0.3157894736842106, 1.1, 9, 8, 2, 0, 0, 0
-2.755102040816326, -0.3157894736842106, 1.1, 10, 8, 2, 0, 0, 0
-2.530612244897959, -0.3157894736842106, 1.1, 11, 8, 2, 0, 0, 0
-2.306122448979592, -0.3157894736842106, 1.1, 12, 8, 2, 0, 0, 0
-2.081632653061224, -0.3157894736842106, 1.1, 13, 8, 2, 0, 0, 0
-1.857142857142857, -0.3157894736842106, 1.1, 14, 8, 2, 0, 0, 0
-1.63265306122449, -0.3157894736842106, 1.1, 15, 8, 2, 0, 0, 0
-1.408163265306123, -0.3157894736842106, 1.1, 16, 8, 2, 0, 0, 0
-1.183673469387755, -0.3157894736842106, 1.1, 17, 8, 2, 0, 0, 0
-0.9591836734693873, -0.3157894736842106, 1.1, 18, 8, 2, 0, 0, 0
-0.7346938775510203, -0.3157894736842106, 1.1, 19, 8, 2, 0, 0, 0
-0.5102040816326525, -0.3157894736842106, 1.1, 20, 8, 2, 0, 0, 0
-0.2857142857142856, -0.3157894736842106, 1.1, 21, 8, 2, 0, 0, 0
-0.06122448979591866, -0.3157894736842106, 1.1, 22, 8, 2, 0, 0, 0
0.1632653061224492, -0.3157894736842106, 1.1, 23, 8, 2, 0, 0, 0
0.3877551020408161, -0.3157894736842106, 1.1, 24, 8, 2, 0, 0, 0
0.6122448979591839, -0.3157894736842106, 1.1, 25, 8, 2, 0, 0, 0
0.8367346938775517, -0.3157894736842106, 1.1, 26, 8, 2, 0, 0, 0
1.061224489795918, -0.3157894736842106, 1.1, 27, 8, 2, 0, 0, 0
1.285714285714286, -0.3157894736842106, 1.1, 28, 8, 2, 0, 0, 0
1.510204081632653, -0.3157894736842106, 1.1, 29, 8, 2, 0, 0, 0
1.73469387755102, -0.3157894736842106, 1.1, 30, 8, 2, 0, 0, 0
1.959183673469388, -0.3157894736842106, 1.1, 31, 8, 2, 0, 0, 0
2.183673469387754, -0.3157894736842106, 1.1, 32, 8, 2, 0, 0, 0
2.408163265306122, -0.3157894736842106, 1.1, 33, 8, 2, 0, 0, 0
2.63265306122449, -0.3157894736842106, 1.1, 34, 8, 2, 0, 0, 0
2.857142857142858, -0.3157894736842106, 1.1, 35, 8, 2, 0, 0, 0
3.081632653061225, -0.3157894736842106, 1.1, 36, 8, 2, 0, 0, 0
3.306122448979592, -0.3157894736842106, 1.1, 37, 8, 2, 0, 0, 0
3.530612244897959, -0.3157894736842106, 1.1, 38, 8, 2, 0, 0, 0
3.755102040816327, -0.3157894736842106, 1.1, 39, 8, 2, 0, 0, 0
3.979591836734695, -0.3157894736842106, 1.1, 40, 8, 2, 0, 0, 0
4.204081632653061, -0.3157894736842106, 1.1, 41, 8, 2, 0, 0, 0
4.428571428571429, -0.3157894736842106, 1.1, 42, 8, 2, 0, 0, 0
4.653061224489795, -0.3157894736842106, 1.1, 43, 8, 2, 0, 0, 0
4.877551020408163, -0.3157894736842106, 1.1, 44, 8, 2, 0, 0, 0
5.102040816326531, -0.3157894736842106, 1.1, 45, 8, 2, 0, 0, 0
5.326530612244898, -0.3157894736842106, 1.1, 46, 8, 2, 0, 0, 0
5.551020408163264, -0.3157894736842106, 1.1, 47, 8, 2, 0, 0, 0
5.775510204081632, -0.3157894736842106, 1.1, 48, 8, 2, 0, 0, 0
6, -0.3157894736842106, 1.1, 49, 8, 2, 0, 0, 0
-5, -0.1052631578947369, 1.1, 0, 9, 2, 0, 0, 0
-4.775510204081633, -0.1052631578947369, 1.1, 1, 9, 2, 0, 0, 0
-4.551020408163265, -0.1052631578947369, 1.1, 2, 9, 2, 0, 0, 0
-4.326530612244898, -0.1052631578947369, 1.1, 3, 9, 2, 0, 0, 0
-4.102040816326531, -0.1052631578947369, 1.1, 4, 9, 2, 0, 0, 0
-3.877551020408163, -0.1052631578947369, 1.1, 5, 9, 2, 0, 0, 0
-3.653061224489796, -0.1052631578947369, 1.1, 6, 9, 2, 0, 0, 0
-3.428571428571429, -0.1052631578947369, 1.1, 7, 9, 2, 0, 0, 0
-3.204081632653061, -0.1052631578947369, 1.1, 8, 9, 2, 0, 0, 0
-2.979591836734694, -0.1052631578947369, 1.1, 9, 9, 2, 0, 0, 0
-2.755102040816326, -0.1052631578947369, 1.1, 10, 9, 2, 0, 0, 0
-2.530612244897959, -0.1052631578947369, 1.1, 11, 9, 2, 0, 0, 0
-2.306122448979592, -0.1052631578947369, 1.1, 12, 9, 2, 0, 0, 0
-2.081632653061224, -0.1052631578947369, 1.1, 13, 9, 2, 0, 0, 0
-1.857142857142857, -0.1052631578947369, 1.1, 14, 9, 2, 0, 0, 0
-1.63265306122449, -0.1052631578947369, 1.1, 15, 9, 2, 0, 0, 0
-1.408163265306123, -0.1052631578947369, 1.1, 16, 9, 2, 0, 0, 0
-1.183673469387755, -0.1052631578947369, 1.1, 17, 9, 2, 0, 0, 0
-0.9591836734693873, -0.1052631578947369, 1.1, 18, 9, 2, 0, 0, 0
-0.7346938775510203, -0.1052631578947369, 1.1, 19, 9, 2, 0, 0, 0
-0.5102040816326525, -0.1052631578947369, 1.1, 20, 9, 2, 0, 0, 0
-0.2857142857142856, -0.1052631578947369, 1.1, 21, 9, 2, 0, 0, 0
-0.06122448979591866, -0.1052631578947369, 1.1, 22, 9, 2, 0, 0, 0
0.1632653061224492, -0.1052631578947369, 1.1, 23, 9, 2, 0, 0, 0
0.3877551020408161, -0.1052631578947369, 1.1, 24, 9, 2, 0, 0, 0
0.6122448979591839, -0.1052631578947369, 1.1, 25, 9, 2, 0, 0, 0
0.8367346938775517, -0.1052631578947369, 1.1, 26, 9, 2, 0, 0, 0
1.061224489795918, -0.1052631578947369, 1.1, 27, 9, 2, 0, 0, 0
1.285714285714286, -0.1052631578947369, 1.1, 28, 9, 2, 0, 0, 0
1.510204081632653, -0.1052631578947369, 1.1, 29, 9, 2, 0, 0, 0
1.73469387755102, -0.1052631578947369, 1.1, 30, 9, 2, 0, 0, 0
1.959183673469388, -0.1052631578947369, 1.1, 31, 9, 2, 0, 0, 0
2.183673469387754, -0.1052631578947369, 1.1, 32, 9, 2, 0, 0, 0
2.408163265306122, -0.1052631578947369, 1.1, 33, 9, 2, 0, 0, 0
2.63265306122449, -0.1052631578947369, 1.1, 34, 9, 2, 0, 0, 0
2.857142857142858, -0.1052631578947369, 1.1, 35, 9, 2, 0, 0, 0
3.081632653061225, -0.1052631578947369, 1.1, 36, 9, 2, 0, 0, 0
3.306122448979592, -0.1052631578947369, 1.1, 37, 9, 2, 0, 0, 0
3.530612244897959, -0.1052631578947369, 1.1, 38, 9, 2, 0, 0, 0
3.755102040816327, -0.1052631578947369, 1.1, 39, 9, 2, 0, 0, 0
3.979591836734695, -0.1052631578947369, 1.1, 40, 9, 2, 0, 0, 0
4.204081632653061, -0.1052631578947369, 1.1, 41, 9, 2, 0, 0, 0
4.428571428571429, -0.1052631578947369, 1.1, 42, 9, 2, 0, 0, 0
4.653061224489795, -0.1052631578947369, 1.1, 43, 9, 2, 0, 0, 0
4.877551020408163, -0.1052631578947369, 1.1, 44, 9, 2, 0, 0, 0
5.102040816326531, -0.1052631578947369, 1.1, 45, 9, 2, 0, 0, 0
5.326530612244898, -0.1052631578947369, 1.1, 46, 9, 2, 0, 0, 0
5.551020408163264, -0.1052631578947369, 1.1, 47, 9, 2, 0, 0, 0
5.775510204081632, -0.1052631578947369, 1.1, 48, 9, 2, 0, 0, 0
6, -0.1052631578947369, 1.1, 49, 9, 2, 0, 0, 0
-5, 0.1052631578947367, 1.1, 0, 10, 2, 0, 0, 0
-4.775510204081633, 0.1052631578947367, 1.1, 1, 10, 2, 0, 0, 0
-4.551020408163265, 0.1052631578947367, 1.1, 2, 10, 2, 0, 0, 0
-4.326530612244898, 0.1052631578947367, 1.1, 3, 10, 2, 0, 0, 0
-4.102040816326531, 0.1052631578947367, 1.1, 4, 10, 2, 0, 0, 0
-3.877551020408163, 0.1052631578947367, 1.1, 5, 10, 2, 0, 0, 0
-3.653061224489796, 0.1052631578947367, 1.1, 6, 10, 2, 0, 0, 0
-3.428571428571429, 0.1052631578947367, 1.1, 7, 10, 2, 0, 0, 0
-3.204081632653061, 0.1052631578947367, 1.1, 8, 10, 2, 0, 0, 0
-2.979591836734694, 0.1052631578947367, 1.1, 9, 10, 2, 0, 0, 0
-2.755102040816326, 0.1052631578947367, 1.1, 10, 10, 2, 0, 0, 0
-2.530612244897959, 0.1052631578947367, 1.1, 11, 10, 2, 0, 0, 0
-2.306122448979592, 0.1052631578947367, 1.1, 12, 10, 2, 0, 0, 0
-2.081632653061224, 0.1052631578947367, 1.1, 13, 10, 2, 0, 0, 0
-1.857142857142857, 0.1052631578947367, 1.1, 14, 10, 2, 0, 0, 0
-1.63265306122449, 0.1052631578947367, 1.1, 15, 10, 2, 0, 0, 0
-1.408163265306123, 0.1052631578947367, 1.1, 16, 10, 2, 0, 0, 0
-1.183673469387755, 0.1052631578947367, 1.1, 17, 10, 2, 0, 0, 0
-0.9591836734693873, 0.1052631578947367, 1.1, 18, 10, 2, 0, 0, 0
-0.7346938775510203, 0.1052631578947367, 1.1, 19, 10, 2, 0, 0, 0
-0.5102040816326525, 0.1052631578947367, 1.1, 20, 10, 2, 0, 0, 0
-0.2857142857142856, 0.1052631578947367, 1.1, 21, 10, 2, 0, 0, 0
-0.06122448979591866, 0.1052631578947367, 1.1, 22, 10, 2, 0, 0, 0
0.1632653061224492, 0.1052631578947367, 1.1, 23, 10, 2, 0, 0, 0
0.3877551020408161, 0.1052631578947367, 1.1, 24, 10, 2, 0, 0, 0
0.6122448979591839, 0.1052631578947367, 1.1, 25, 10, 2, 0, 0, 0
0.8367346938775517, 0.1052631578947367, 1.1, 26, 10, 2, 0, 0, 0
1.061224489795918, 0.1052631578947367, 1.1, 27, 10, 2, 0, 0, 0
1.285714285714286, 0.1052631578947367, 1.1, 28, 10, 2, 0, 0, 0
1.510204081632653, 0.1052631578947367, 1.1, 29, 10, 2, 0, 0, 0
1.73469387755102, 0.1052631578947367, 1.1, 30, 10, 2, 0, 0, 0
1.959183673469388, 0.1052631578947367, 1.1, 31, 10, 2, 0, 0, 0
2.183673469387754, 0.1052631578947367, 1.1, 32, 10, 2, 0, 0, 0
2.408163265306122, 0.1052631578947367, 1.1, 33, 10, 2, 0, 0, 0
2.63265306122449, 0.1052631578947367, 1.1, 34, 10, 2, 0, 0, 0
2.857142857142858, 0.1052631578947367, 1.1, 35, 10, 2, 0, 0, 0
3.081632653061225, 0.1052631578947367, 1.1, 36, 10, 2, 0, 0, 0
3.306122448979592, 0.1052631578947367, 1.1, 37, 10, 2, 0, 0, 0
3.530612244897959, 0.1052631578947367, 1.1, 38, 10, 2, 0, 0, 0
3.755102040816327, 0.1052631578947367, 1.1, 39, 10, 2, 0, 0, 0
3.979591836734695, 0.1052631578947367, 1.1, 40, 10, 2, 0, 0, 0
4.204081632653061, 0.1052631578947367, 1.1, 41, 10, 2, 0, 0, 0
4.428571428571429, 0.1052631578947367, 1.1, 42, 10, 2, 0, 0, 0
4.653061224489795, 0.1052631578947367, 1.1, 43, 10, 2, 0, 0, 0
4.877551020408163, 0.1052631578947367, 1.1, 44, 10, 2, 0, 0, 0
5.102040816326531, 0.1052631578947367, 1.1, 45, 10, 2, 0, 0, 0
5.326530612244898, 0.1052631578947367, 1.1, 46, 10, 2, 0, 0, 0
5.551020408163264, 0.1052631578947367, 1.1, 47, 10, 2, 0, 0, 0
5.775510204081632, 0.1052631578947367, 1.1, 48, 10, 2, 0, 0, 0
6, 0.1052631578947367, 1.1, 49, 10, 2, 0, 0, 0
-5, 0.3157894736842106, 1.1, 0, 11, 2, 0, 0, 0
-4.775510204081633, 0.3157894736842106, 1.1, 1, 11, 2, 0, 0, 0
-4.551020408163265, 0.3157894736842106, 1.1, 2, 11, 2, 0, 0, 0
-4.326530612244898, 0.3157894736842106, 1.1, 3, 11, 2, 0, 0, 0
-4.102040816326531, 0.3157894736842106, 1.1, 4, 11, 2, 0, 0, 0
-3.877551020408163, 0.3157894736842106, 1.1, 5, 11, 2, 0, 0, 0
-3.653061224489796, 0.3157894736842106, 1.1, 6, 11, 2, 0, 0, 0
-3.428571428571429, 0.3157894736842106, 1.1, 7, 11, 2, 0, 0, 0
-3.204081632653061, 0.3157894736842106, 1.1, 8, 11, 2, 0, 0, 0
-2.979591836734694, 0.3157894736842106, 1.1, 9, 11, 2, 0, 0, 0
-2.755102040816326, 0.3157894736842106, 1.1, 10, 11, 2, 0, 0, 0
-2.530612244897959, 0.3157894736842106, 1.1, 11, 11, 2, 0, 0, 0
-2.306122448979592, 0.3157894736842106, 1.1, 12, 11, 2, 0, 0, 0
-2.081632653061224, 0.3157894736842106, 1.1, 13, 11, 2, 0, 0, 0
-1.857142857142857, 0.3157894736842106, 1.1, 14, 11, 2, 0, 0, 0
